postcode,Owned outright,Owned with a mortgage,Being purchased under a shared equity scheme,Rented,Being occupied rent-free,Being occupied under a life tenure scheme,Other tenure type,Not stated,Not applicable,Total
"5418, SA",0,0,0,0,0,0,0,0,0,0
"5419, SA",0,0,0,0,0,0,0,0,0,0
"5420, SA",0,0,0,0,0,0,0,0,0,0
"5421, SA",0,0,0,0,0,0,0,0,0,0
"5422, SA",0,0,0,0,0,0,0,0,0,0
"5431, SA",0,0,0,0,0,0,0,0,0,0
"5432, SA",0,0,0,0,0,0,0,0,0,0
"5433, SA",0,0,0,0,0,0,0,0,0,0
"5434, SA",0,0,0,0,0,0,0,0,0,0
"5440, SA",0,0,0,0,0,0,0,0,0,0
"5451, SA",0,0,0,0,0,0,0,0,0,0
"5452, SA",0,0,0,0,0,0,0,0,0,0
"5453, SA",0,0,0,0,0,0,0,0,3,3
"5454, SA",0,0,0,0,0,0,0,0,0,0
"5455, SA",0,0,0,0,0,0,0,0,0,0
"5460, SA",0,0,0,0,0,0,0,0,0,0
"5461, SA",0,0,0,0,0,0,0,0,0,0
"5462, SA",0,0,0,0,0,0,0,0,0,0
"5464, SA",0,0,0,0,0,0,0,0,0,0
"5470, SA",0,0,0,0,0,0,0,0,0,0
"5471, SA",0,0,0,0,0,0,0,0,0,0
"5472, SA",0,0,0,0,0,0,0,0,0,0
"5473, SA",0,0,0,0,0,0,0,0,0,0
"5480, SA",0,0,0,0,0,0,0,0,0,0
"5481, SA",0,0,0,0,0,0,0,0,0,0
"5482, SA",0,0,0,0,0,0,0,0,0,0
"5483, SA",0,0,0,0,0,0,0,0,0,0
"5485, SA",0,0,0,0,0,0,0,0,0,0
"5490, SA",0,0,0,0,0,0,0,0,0,0
"5491, SA",0,0,0,0,0,0,0,0,0,0
"5493, SA",0,0,0,0,0,0,0,0,0,0
"5495, SA",0,0,0,0,0,0,0,0,0,0
"5501, SA",0,0,0,0,0,0,0,0,0,0
"5502, SA",0,0,0,0,0,0,0,0,0,0
"5510, SA",0,0,0,0,0,0,0,0,0,0
"5520, SA",0,0,0,0,0,0,0,0,0,0
"5521, SA",0,0,0,0,0,0,0,0,0,0
"5522, SA",0,0,0,0,0,0,0,0,0,0
"5523, SA",0,0,0,0,0,0,0,0,0,0
"5540, SA",3,6,0,3,0,0,0,7,3,20
"5550, SA",0,0,0,0,0,0,0,0,0,0
"5552, SA",0,0,0,0,0,0,0,0,0,0
"5554, SA",0,0,0,0,0,0,0,0,0,0
"5555, SA",0,0,0,0,0,0,0,0,0,0
"5556, SA",3,0,0,3,0,0,0,0,25,37
"5558, SA",3,6,0,0,0,0,0,0,28,37
"5560, SA",0,0,0,0,0,0,0,0,0,0
"5570, SA",0,0,0,0,0,0,0,0,0,0
"5571, SA",0,0,0,0,0,0,0,0,4,4
"5572, SA",0,0,0,0,0,0,0,0,0,0
"5573, SA",0,0,0,0,0,0,0,0,0,0
"5575, SA",0,0,0,0,0,0,0,0,0,0
"5576, SA",0,0,0,0,0,0,0,0,0,0
"5577, SA",0,0,0,0,0,0,0,0,0,0
"5580, SA",0,0,0,0,0,0,0,0,0,0
"5581, SA",0,0,0,0,0,0,0,0,11,11
"5582, SA",0,0,0,0,0,0,0,0,0,3
"5583, SA",0,0,0,0,0,0,0,0,4,4
"5600, SA",0,0,0,6,0,0,0,0,8,27
"5601, SA",0,0,0,0,0,0,0,0,0,0
"5602, SA",3,0,0,0,0,0,0,0,0,3
"5603, SA",0,0,0,0,0,0,0,0,0,0
"5604, SA",0,0,0,0,0,0,0,0,0,0
"5605, SA",0,0,0,0,0,0,0,0,0,0
"5606, SA",19,14,0,49,0,0,0,12,54,141
"5607, SA",0,0,0,0,0,0,0,0,10,16
"5608, SA",0,0,0,0,0,0,0,0,0,0
"5609, SA",0,0,0,0,0,0,0,0,0,0
"5630, SA",0,0,0,0,0,0,0,0,0,0
"5631, SA",0,0,0,0,0,0,0,0,0,0
"5632, SA",0,0,0,0,0,0,0,0,0,0
"5633, SA",0,0,0,0,0,0,0,0,0,0
"5640, SA",0,0,0,0,0,0,0,0,0,0
"5641, SA",0,0,0,0,0,0,0,0,0,0
"5642, SA",0,0,0,0,0,0,0,0,0,0
"5650, SA",0,0,0,0,0,0,0,0,0,0
"5651, SA",0,0,0,0,0,0,0,0,0,0
"5652, SA",0,0,0,0,0,0,0,0,0,0
"5653, SA",0,0,0,0,0,0,0,0,0,0
"5654, SA",0,0,0,0,0,0,0,0,0,0
"5655, SA",0,0,0,0,0,0,0,0,0,0
"5660, SA",0,0,0,0,0,0,0,0,0,0
"5661, SA",0,0,0,0,0,0,0,0,0,0
"5670, SA",0,0,0,0,0,0,0,0,0,0
"5671, SA",0,0,0,0,0,0,0,0,0,0
"5680, SA",0,0,0,0,0,0,0,0,0,0
"5690, SA",0,0,0,3,0,0,0,0,0,5
"5700, SA",7,16,0,14,0,0,0,5,9,49
"5701, SA",0,0,0,0,0,0,0,0,0,0
"5710, SA",0,0,0,0,0,0,0,0,0,0
"5713, SA",0,0,0,0,0,0,0,0,0,0
"5715, SA",0,0,0,0,0,0,0,0,0,0
"5717, SA",0,0,0,0,0,0,0,0,0,0
"5719, SA",0,0,0,0,0,0,0,0,0,0
"5720, SA",0,0,0,0,0,0,0,0,0,0
"5722, SA",0,0,0,0,0,0,0,0,0,0
"5723, SA",0,0,0,0,0,0,0,0,0,0
"5724, SA",0,0,0,0,0,0,0,0,0,0
"5725, SA",0,0,0,0,0,0,0,0,0,0
"5730, SA",0,0,0,0,0,0,0,0,0,0
"5731, SA",0,0,0,0,0,0,0,0,0,0
"5732, SA",0,0,0,0,0,0,0,0,0,0
"5733, SA",0,0,0,0,0,0,0,0,0,0
"5734, SA",0,0,0,0,0,0,0,0,0,0
"5950, SA",0,0,0,0,0,0,0,0,0,0
"5960, SA",0,0,0,0,0,0,0,0,0,0
"6000, WA",48,48,0,109,0,0,0,33,51,294
"6003, WA",48,54,0,128,4,0,0,21,38,299
"6004, WA",116,112,0,117,10,0,0,33,63,447
"6005, WA",21,60,0,101,3,0,0,17,39,247
"6006, WA",92,185,0,142,3,0,3,22,57,502
"6007, WA",121,202,0,303,3,0,0,41,95,769
"6008, WA",281,224,4,454,15,0,0,90,204,1278
"6009, WA",136,96,0,293,14,9,3,32,99,685
"6010, WA",314,194,0,147,3,0,3,54,101,820
"6011, WA",125,67,0,123,4,0,3,28,89,440
"6012, WA",56,54,0,109,5,0,0,31,37,284
"6014, WA",89,151,4,250,7,0,5,27,71,605
"6015, WA",48,12,0,14,0,0,0,0,10,92
"6016, WA",51,149,0,199,7,0,0,56,70,532
"6017, WA",16,55,0,74,0,0,0,18,43,202
"6018, WA",228,569,0,459,11,0,3,110,183,1565
"6019, WA",354,504,0,524,17,0,0,101,221,1724
"6020, WA",199,166,0,140,4,0,0,38,94,646
"6021, WA",39,104,0,90,3,0,0,34,36,308
"6022, WA",5,0,0,0,0,0,0,0,0,7
"6023, WA",10,4,0,8,0,0,0,0,0,19
"6024, WA",11,0,0,9,0,6,3,4,24,65
"6025, WA",60,64,0,48,0,0,0,10,38,216
"6026, WA",3,11,0,10,0,0,0,3,5,36
"6027, WA",129,159,0,361,3,0,0,63,105,820
"6028, WA",0,25,0,17,0,0,0,7,8,56
"6029, WA",11,15,0,29,0,0,0,6,7,68
"6030, WA",58,54,0,134,3,0,0,30,113,398
"6031, WA",0,0,0,15,0,0,0,0,3,21
"6032, WA",0,0,0,0,0,0,0,0,0,0
"6033, WA",0,0,0,0,0,0,0,0,0,0
"6034, WA",0,0,0,0,0,0,0,0,0,0
"6035, WA",0,14,0,0,0,0,0,0,6,23
"6036, WA",0,0,0,3,0,0,0,5,0,9
"6037, WA",0,0,0,0,0,0,0,0,0,0
"6038, WA",0,0,0,0,0,0,0,0,0,0
"6041, WA",0,0,0,0,0,0,0,0,0,0
"6042, WA",0,0,0,0,0,0,0,0,0,0
"6043, WA",0,0,0,0,0,0,0,0,37,41
"6044, WA",0,0,0,0,0,0,0,0,3,7
"6050, WA",111,191,0,220,6,0,0,53,56,647
"6051, WA",152,412,3,729,11,5,5,114,211,1637
"6052, WA",42,66,0,86,5,0,0,9,21,232
"6053, WA",15,46,0,29,0,0,0,9,24,130
"6054, WA",26,64,4,89,0,0,0,16,21,225
"6055, WA",4,10,0,16,0,0,0,8,4,45
"6056, WA",32,78,0,289,0,0,0,50,113,567
"6057, WA",0,3,0,0,0,0,0,0,0,4
"6058, WA",0,4,0,3,0,0,0,8,10,23
"6059, WA",38,79,0,48,0,0,0,12,22,198
"6060, WA",258,487,5,370,0,0,0,87,180,1386
"6061, WA",51,301,10,284,4,0,4,82,102,829
"6062, WA",30,89,0,80,3,0,0,35,28,263
"6063, WA",0,4,0,14,0,0,0,0,0,23
"6064, WA",21,90,5,92,0,0,0,31,27,256
"6065, WA",18,63,0,52,0,0,0,15,17,160
"6066, WA",0,4,0,32,0,0,0,0,5,38
"6067, WA",0,0,0,0,0,0,0,0,0,0
"6068, WA",0,0,0,0,0,0,0,0,0,0
"6069, WA",30,53,0,81,0,0,0,19,29,205
"6070, WA",0,0,0,0,0,0,0,0,0,0
"6071, WA",0,0,0,0,0,0,0,0,0,0
"6072, WA",0,0,0,0,0,0,0,0,0,0
"6073, WA",0,0,0,0,0,0,0,0,0,0
"6074, WA",0,0,0,0,0,0,0,0,0,0
"6076, WA",15,8,0,7,0,0,0,3,14,49
"6077, WA",0,0,0,0,0,0,0,0,0,0
"6078, WA",0,0,0,0,0,0,0,0,0,0
"6079, WA",0,0,0,0,0,0,0,0,0,0
"6081, WA",0,0,0,0,0,0,0,0,0,0
"6082, WA",0,0,0,0,0,0,0,0,0,0
"6083, WA",0,0,0,0,0,0,0,0,0,0
"6084, WA",0,0,0,0,0,0,0,0,0,0
"6090, WA",0,0,0,0,0,0,0,0,0,0
"6100, WA",157,256,5,594,9,5,4,81,181,1291
"6101, WA",23,63,0,67,0,0,0,19,25,197
"6102, WA",31,47,4,240,0,19,0,50,78,468
"6103, WA",30,132,0,220,3,0,0,51,68,508
"6104, WA",60,137,0,179,4,0,0,71,78,528
"6105, WA",20,95,0,151,0,0,0,38,43,353
"6106, WA",0,0,0,0,0,0,0,0,0,0
"6107, WA",13,64,0,154,5,3,0,17,124,384
"6108, WA",8,12,0,6,0,0,0,0,3,29
"6109, WA",0,5,0,15,0,0,0,4,4,27
"6110, WA",0,10,0,37,0,0,0,9,5,65
"6111, WA",0,3,0,3,0,0,0,0,4,20
"6112, WA",0,25,0,30,0,0,0,7,6,76
"6121, WA",0,0,0,0,0,0,0,0,0,0
"6122, WA",0,0,0,0,0,0,0,0,0,0
"6123, WA",0,0,0,0,0,0,0,0,0,0
"6124, WA",0,0,0,0,0,0,0,0,0,0
"6125, WA",0,0,0,0,0,0,0,0,0,0
"6126, WA",0,0,0,0,0,0,0,0,0,0
"6147, WA",7,35,0,35,0,0,0,7,19,104
"6148, WA",12,13,0,7,0,0,0,0,4,32
"6149, WA",7,6,0,3,0,0,0,0,4,21
"6150, WA",14,23,0,20,0,0,0,0,0,61
"6151, WA",472,388,3,857,29,19,5,185,369,2329
"6152, WA",465,480,0,596,28,4,4,114,248,1940
"6153, WA",284,246,0,199,10,0,5,27,82,852
"6154, WA",50,62,0,42,0,0,0,11,24,196
"6155, WA",24,41,0,27,0,0,0,3,4,106
"6156, WA",144,130,0,86,4,0,0,21,63,454
"6157, WA",76,77,0,94,0,0,0,13,34,292
"6158, WA",130,89,0,103,3,0,0,19,62,404
"6159, WA",134,113,0,208,5,0,3,42,63,562
"6160, WA",128,131,0,368,6,3,0,101,120,854
"6161, WA",0,0,0,0,0,0,0,0,0,0
"6162, WA",101,86,0,119,5,7,4,24,54,398
"6163, WA",105,224,0,251,0,4,0,44,93,722
"6164, WA",19,114,0,156,0,0,0,48,49,383
"6165, WA",0,0,0,0,0,0,0,0,0,0
"6166, WA",7,14,0,9,0,0,0,0,8,39
"6167, WA",8,30,0,72,0,0,0,12,19,135
"6168, WA",83,60,0,247,0,27,3,60,184,667
"6169, WA",5,10,0,36,0,0,0,0,31,80
"6170, WA",0,3,0,5,0,0,0,0,0,13
"6171, WA",4,12,0,12,0,0,0,0,9,36
"6172, WA",4,0,0,6,0,0,0,0,5,15
"6173, WA",0,3,0,5,0,0,0,0,0,15
"6174, WA",0,0,0,0,0,0,0,0,0,0
"6175, WA",0,0,0,0,0,0,0,0,0,0
"6176, WA",0,0,0,0,0,0,0,0,0,0
"6180, WA",0,0,0,0,0,0,0,0,0,0
"6181, WA",0,0,0,0,0,0,0,0,0,0
"6182, WA",0,0,0,0,0,0,0,0,0,0
"6207, WA",0,0,0,0,0,0,0,0,0,0
"6208, WA",4,4,0,7,0,0,0,0,27,37
"6209, WA",0,0,0,0,0,0,0,0,0,0
"6210, WA",212,191,0,521,3,3,4,84,664,1682
"6211, WA",8,4,0,13,0,0,0,0,3,26
"6213, WA",0,0,0,0,0,0,0,0,0,0
"6214, WA",0,0,0,0,0,0,0,0,0,0
"6215, WA",0,0,0,0,0,0,0,0,0,0
"6218, WA",0,0,0,0,0,0,0,0,0,0
"6220, WA",0,0,0,6,0,0,0,0,0,6
"6221, WA",0,0,0,0,0,0,0,0,0,0
"6223, WA",0,0,0,0,0,0,0,0,0,0
"6224, WA",0,0,0,0,0,0,0,0,0,0
"6225, WA",0,0,0,0,0,0,0,0,0,0
"6226, WA",0,0,0,0,0,0,0,0,0,0
"6227, WA",0,0,0,0,0,0,0,0,0,0
"6228, WA",0,0,0,0,0,0,0,0,0,0
"6229, WA",0,0,0,0,0,0,0,0,0,0
"6230, WA",83,93,0,194,5,0,0,58,147,582
"6232, WA",0,0,0,0,0,0,0,0,0,4
"6233, WA",0,4,0,0,0,0,0,0,0,4
"6236, WA",0,0,0,0,0,0,0,0,0,0
"6237, WA",0,0,0,0,0,0,0,0,0,0
"6239, WA",0,0,0,0,0,0,0,0,0,0
"6240, WA",0,0,0,0,0,0,0,0,0,0
"6243, WA",0,0,0,0,0,0,0,0,0,0
"6244, WA",0,0,0,0,0,0,0,0,0,0
"6251, WA",0,0,0,0,0,0,0,0,0,0
"6252, WA",0,0,0,0,0,0,0,0,0,0
"6253, WA",0,0,0,0,0,0,0,0,0,0
"6254, WA",0,0,0,0,0,0,0,0,0,0
"6255, WA",0,0,0,0,0,0,0,0,0,0
"6256, WA",0,0,0,0,0,0,0,0,0,0
"6258, WA",0,0,0,0,0,0,0,0,6,4
"6260, WA",0,0,0,0,0,0,0,0,0,0
"6262, WA",0,0,0,0,0,0,0,0,0,0
"6271, WA",0,0,0,0,0,0,0,0,0,0
"6275, WA",0,0,0,0,0,0,0,0,0,0
"6280, WA",35,14,0,42,3,0,0,19,88,195
"6281, WA",16,12,0,23,0,0,0,3,63,116
"6282, WA",0,0,0,0,0,0,0,0,3,4
"6284, WA",0,0,0,0,0,0,0,0,7,7
"6285, WA",3,6,0,20,0,0,0,0,14,44
"6286, WA",0,0,0,0,0,0,0,0,0,0
"6288, WA",0,0,0,0,0,0,0,0,0,0
"6290, WA",0,0,0,0,0,0,0,0,0,0
"6302, WA",4,0,0,0,0,0,0,0,0,5
"6304, WA",0,0,0,0,0,0,0,0,0,0
"6306, WA",0,0,0,0,0,0,0,0,0,0
"6308, WA",0,0,0,0,0,0,0,0,0,0
"6309, WA",0,0,0,0,0,0,0,0,0,0
"6311, WA",0,0,0,0,0,0,0,0,0,0
"6312, WA",0,0,0,0,0,0,0,0,0,0
"6313, WA",0,0,0,0,0,0,0,0,0,0
"6315, WA",0,0,0,0,0,0,0,0,0,0
"6316, WA",0,0,0,0,0,0,0,0,0,0
"6317, WA",0,0,0,0,0,0,0,0,0,0
"6318, WA",0,0,0,0,0,0,0,0,0,0
"6320, WA",0,0,0,0,0,0,0,0,0,0
"6321, WA",0,0,0,0,0,0,0,0,0,0
"6322, WA",0,0,0,0,0,0,0,0,0,0
"6323, WA",0,0,0,0,0,0,0,0,0,0
"6324, WA",0,0,0,0,0,0,0,0,0,0
"6326, WA",0,0,0,0,0,0,0,0,0,0
"6327, WA",0,0,0,0,0,0,0,0,0,0
"6328, WA",0,0,0,0,0,0,0,0,0,0
"6330, WA",21,8,0,58,0,4,0,8,35,132
"6333, WA",0,0,0,0,0,0,0,0,0,0
"6335, WA",0,0,0,0,0,0,0,0,0,0
"6336, WA",0,0,0,0,0,0,0,0,0,0
"6337, WA",0,0,0,0,0,0,0,0,0,0
"6338, WA",0,0,0,0,0,0,0,0,0,6
"6341, WA",0,0,0,0,0,0,0,0,0,0
"6343, WA",0,0,0,0,0,0,0,0,0,0
"6346, WA",0,0,0,0,0,0,0,0,0,0
"6348, WA",0,0,0,0,0,0,0,0,0,0
"6350, WA",0,0,0,0,0,0,0,0,0,0
"6351, WA",0,0,0,0,0,0,0,0,0,0
"6352, WA",0,0,0,0,0,0,0,0,0,0
"6353, WA",0,0,0,0,0,0,0,0,0,0
"6355, WA",0,0,0,0,0,0,0,0,0,0
"6356, WA",0,0,0,0,0,0,0,0,0,0
"6357, WA",0,0,0,0,0,0,0,0,0,0
"6358, WA",0,0,0,0,0,0,0,0,0,0
"6359, WA",0,0,0,0,0,0,0,0,0,0
"6361, WA",0,0,0,0,0,0,0,0,0,0
"6363, WA",0,0,0,0,0,0,0,0,0,0
"6365, WA",0,0,0,0,0,0,0,0,0,0
"6367, WA",0,0,0,0,0,0,0,0,0,0
"6368, WA",0,0,0,0,0,0,0,0,0,0
"6369, WA",0,0,0,0,0,0,0,0,0,0
"6370, WA",0,0,0,0,0,0,0,0,0,0
"6372, WA",0,0,0,0,0,0,0,0,0,0
"6373, WA",0,0,0,0,0,0,0,0,0,0
"6375, WA",0,0,0,0,0,0,0,0,0,0
"6383, WA",0,0,0,0,0,0,0,0,0,0
"6384, WA",0,0,0,0,0,0,0,0,0,0
"6385, WA",0,0,0,0,0,0,0,0,0,0
"6386, WA",0,0,0,0,0,0,0,0,0,0
"6390, WA",0,0,0,0,0,0,0,0,0,0
"6391, WA",0,0,0,0,0,0,0,0,0,0
"6392, WA",0,0,0,0,0,0,0,0,0,0
"6393, WA",0,0,0,0,0,0,0,0,0,0
"6394, WA",0,0,0,0,0,0,0,0,0,0
"6395, WA",0,0,0,0,0,0,0,0,0,0
"6396, WA",0,0,0,0,0,0,0,0,0,0
"6397, WA",0,0,0,0,0,0,0,0,0,0
"6398, WA",0,0,0,0,0,0,0,0,0,3
"6401, WA",0,0,0,0,0,0,0,0,0,3
"6403, WA",0,0,0,0,0,0,0,0,0,0
"6405, WA",0,0,0,0,0,0,0,0,0,0
"6407, WA",0,0,0,0,0,0,0,0,0,0
"6409, WA",0,0,0,0,0,0,0,0,0,0
"6410, WA",0,0,0,0,0,0,0,0,0,0
"6411, WA",0,0,0,0,0,0,0,0,0,0
"6412, WA",0,0,0,0,0,0,0,0,0,0
"6413, WA",0,0,0,0,0,0,0,0,0,0
"6414, WA",0,0,0,0,0,0,0,0,0,0
"6415, WA",0,0,0,0,0,0,0,0,0,0
"6418, WA",0,0,0,0,0,0,0,0,0,0
"6419, WA",0,0,0,0,0,0,0,0,0,0
"6420, WA",0,0,0,0,0,0,0,0,0,0
"6421, WA",0,0,0,0,0,0,0,0,0,0
"6422, WA",0,0,0,0,0,0,0,0,0,0
"6423, WA",0,0,0,0,0,0,0,0,0,0
"6424, WA",0,0,0,0,0,0,0,0,0,0
"6425, WA",0,0,0,0,0,0,0,0,0,0
"6426, WA",0,0,0,0,0,0,0,0,0,0
"6427, WA",0,0,0,0,0,0,0,0,0,0
"6428, WA",0,0,0,0,0,0,0,0,0,0
"6429, WA",0,0,0,0,0,0,0,0,0,0
"6430, WA",4,22,0,139,0,0,0,31,49,247
"6431, WA",0,0,0,0,0,0,0,0,0,0
"6432, WA",0,3,0,23,0,0,0,11,4,43
"6434, WA",0,0,0,0,0,0,0,0,0,0
"6436, WA",0,0,0,0,0,0,0,0,0,0
"6437, WA",0,0,0,0,0,0,0,0,0,0
"6438, WA",0,0,0,0,0,0,0,0,0,0
"6440, WA",0,0,0,0,0,0,0,0,0,0
"6442, WA",0,0,0,18,0,0,0,0,17,36
"6443, WA",0,0,0,0,0,0,0,0,0,0
"6445, WA",0,0,0,0,0,0,0,0,0,0
"6446, WA",0,0,0,0,0,0,0,0,0,0
"6447, WA",0,0,0,0,0,0,0,0,0,0
"6448, WA",0,0,0,0,0,0,0,0,0,0
"6450, WA",7,4,0,17,0,0,0,10,18,56
"6452, WA",0,0,0,0,0,0,0,0,0,0
"6460, WA",0,0,0,0,0,0,0,0,0,0
"6461, WA",0,0,0,0,0,0,0,0,0,0
"6462, WA",0,0,0,0,0,0,0,0,0,0
"6463, WA",0,0,0,0,0,0,0,0,0,0
"6465, WA",0,0,0,0,0,0,0,0,0,0
"6466, WA",0,0,0,0,0,0,0,0,0,0
"6467, WA",0,0,0,0,0,0,0,0,0,0
"6468, WA",0,0,0,0,0,0,0,0,0,0
"6470, WA",0,0,0,0,0,0,0,0,0,0
"6472, WA",0,0,0,0,0,0,0,0,0,0
"6473, WA",0,0,0,0,0,0,0,0,0,0
"6475, WA",0,0,0,0,0,0,0,0,0,0
"6476, WA",0,0,0,0,0,0,0,0,0,0
"6477, WA",0,0,0,0,0,0,0,0,0,0
"6479, WA",0,0,0,0,0,0,0,0,0,0
"6480, WA",0,0,0,0,0,0,0,0,0,0
"6484, WA",0,0,0,0,0,0,0,0,0,0
"6485, WA",0,0,0,0,0,0,0,0,0,0
"6487, WA",0,0,0,0,0,0,0,0,0,0
"6488, WA",0,0,0,0,0,0,0,0,0,0
"6489, WA",0,0,0,0,0,0,0,0,0,0
"6490, WA",0,0,0,0,0,0,0,0,0,0
"6501, WA",0,0,0,0,0,0,0,0,0,0
"6502, WA",0,0,0,0,0,0,0,0,0,0
"6503, WA",0,0,0,0,0,0,0,0,0,0
"6504, WA",0,0,0,0,0,0,0,0,0,0
"6505, WA",0,0,0,0,0,0,0,0,0,0
"6506, WA",0,0,0,0,0,0,0,0,0,0
"6507, WA",0,0,0,0,0,0,0,0,0,0
"6509, WA",0,0,0,0,0,0,0,0,0,0
"6510, WA",0,0,0,0,0,0,0,0,0,0
"6511, WA",0,0,0,0,0,0,0,0,0,0
"6512, WA",0,0,0,0,0,0,0,0,0,0
"6513, WA",0,0,0,0,0,0,0,0,0,0
"6514, WA",0,0,0,0,0,0,0,0,0,0
"6515, WA",0,0,0,0,0,0,0,0,0,0
"6516, WA",0,0,0,3,0,0,0,0,16,23
"6517, WA",0,0,0,0,0,0,0,0,0,0
"6518, WA",0,0,0,0,0,0,0,0,0,0
"6519, WA",0,0,0,0,0,0,0,0,0,0
"6521, WA",0,0,0,0,0,0,0,0,0,0
"6522, WA",0,0,0,0,0,0,0,0,0,0
"6525, WA",0,0,0,0,0,0,0,0,0,0
"6528, WA",0,0,0,0,0,0,0,0,0,0
"6530, WA",81,80,0,125,5,0,0,24,84,405
"6532, WA",0,0,0,0,0,0,0,0,0,0
"6535, WA",0,0,0,0,0,0,0,0,0,0
"6536, WA",3,0,0,3,0,0,0,0,13,24
"6537, WA",0,0,0,0,0,0,0,0,4,12
"6556, WA",0,0,0,0,0,0,0,0,0,0
"6558, WA",0,0,0,0,0,0,0,0,0,0
"6560, WA",0,0,0,0,0,0,0,0,0,0
"6562, WA",0,0,0,0,0,0,0,0,0,0
"6564, WA",0,0,0,0,0,0,0,0,0,0
"6566, WA",0,0,0,0,0,0,0,0,0,3
"6567, WA",0,0,0,0,0,0,0,0,0,0
"6568, WA",0,0,0,0,0,0,0,0,0,0
"6569, WA",0,0,0,0,0,0,0,0,0,0
"6571, WA",0,0,0,0,0,0,0,0,0,0
"6572, WA",0,0,0,0,0,0,0,0,0,0
"6574, WA",0,0,0,0,0,0,0,0,0,0
"6575, WA",0,0,0,0,0,0,0,0,0,0
"6603, WA",0,0,0,0,0,0,0,0,0,0
"6605, WA",0,0,0,0,0,0,0,0,0,0
"6606, WA",0,0,0,0,0,0,0,0,0,0
"6608, WA",0,0,0,0,0,0,0,0,0,0
"6609, WA",0,0,0,0,0,0,0,0,0,0
"6612, WA",0,0,0,0,0,0,0,0,0,0
"6613, WA",0,0,0,0,0,0,0,0,0,0
"6614, WA",0,0,0,0,0,0,0,0,0,0
"6616, WA",0,0,0,0,0,0,0,0,0,0
"6620, WA",0,0,0,0,0,0,0,0,0,0
"6623, WA",0,0,0,0,0,0,0,0,0,0
"6625, WA",0,0,0,0,0,0,0,0,0,0
"6627, WA",0,0,0,0,0,0,0,0,0,0
"6628, WA",0,0,0,0,0,0,0,0,0,0
"6630, WA",0,0,0,0,0,0,0,0,0,0
"6631, WA",0,0,0,0,0,0,0,0,0,0
"6632, WA",0,0,0,0,0,0,0,0,0,0
"6635, WA",0,0,0,0,0,0,0,0,0,0
"6638, WA",0,0,0,0,0,0,0,0,0,0
"6639, WA",0,0,0,0,0,0,0,0,0,0
"6640, WA",0,0,0,0,0,0,0,0,0,0
"6642, WA",0,0,0,0,0,0,0,0,0,0
"6646, WA",0,0,0,0,0,0,0,0,0,0
"6701, WA",0,0,0,3,0,0,0,0,3,7
"6705, WA",0,0,0,0,0,0,0,0,0,0
"6707, WA",0,0,0,3,0,0,0,3,6,16
"6710, WA",0,0,0,0,0,0,0,0,0,0
"6711, WA",0,0,0,0,0,0,0,0,0,0
"6712, WA",0,0,0,0,0,0,0,0,0,0
"6713, WA",0,0,0,0,0,0,0,0,0,0
"6714, WA",0,9,0,55,0,0,0,14,47,131
"6716, WA",0,0,0,0,0,0,0,0,0,0
"6718, WA",0,0,0,0,0,0,0,0,0,0
"6720, WA",0,0,0,0,0,0,0,0,12,12
"6721, WA",4,3,0,29,0,0,0,3,26,62
"6722, WA",3,8,0,93,4,0,0,20,98,222
"6725, WA",6,10,0,101,0,0,0,33,25,183
"6726, WA",5,8,0,36,5,0,0,3,16,66
"6728, WA",0,0,0,3,0,0,0,0,8,16
"6731, WA",0,0,0,0,0,0,0,0,0,0
"6733, WA",0,0,0,0,0,0,0,0,0,0
"6740, WA",0,0,0,0,0,0,0,0,0,0
"6743, WA",0,0,0,32,0,0,0,3,8,50
"6751, WA",0,0,0,11,0,0,0,0,4,12
"6753, WA",0,0,0,9,6,0,0,5,18,39
"6754, WA",0,0,0,0,0,0,0,0,0,0
"6758, WA",0,0,0,0,0,0,0,0,0,0
"6760, WA",0,0,0,0,0,0,0,0,0,0
"6762, WA",0,0,0,0,0,0,0,0,0,0
"6765, WA",0,0,0,6,0,0,0,0,0,10
"6770, WA",0,0,0,9,9,0,0,10,6,26
"7000, TAS",66,87,0,280,4,0,0,33,67,540
"7001, TAS",0,0,0,0,0,0,0,0,0,0
"7004, TAS",44,45,0,128,0,0,0,10,32,257
"7005, TAS",75,56,0,274,6,25,4,34,67,546
"7007, TAS",4,9,0,31,0,0,0,0,6,48
"7008, TAS",9,14,0,61,0,0,0,10,13,108
"7009, TAS",17,20,0,133,0,0,0,12,24,203
"7010, TAS",11,14,0,35,0,0,0,13,3,70
"7011, TAS",56,5,0,11,0,12,0,10,17,120
"7012, TAS",0,0,0,0,0,0,0,0,0,0
"7015, TAS",19,8,0,43,0,0,0,7,8,93
"7016, TAS",0,0,0,0,0,0,0,0,0,0
"7017, TAS",0,0,0,0,0,0,0,0,0,3
"7018, TAS",25,23,0,99,0,0,0,19,32,202
"7019, TAS",0,11,0,10,0,0,0,4,3,27
"7020, TAS",0,0,0,0,0,0,0,0,0,0
"7021, TAS",0,0,0,0,0,0,0,0,0,0
"7022, TAS",0,0,0,0,0,0,0,0,0,0
"7023, TAS",0,0,0,0,0,0,0,0,0,0
"7024, TAS",0,0,0,0,0,0,0,0,0,0
"7025, TAS",0,0,0,3,0,0,0,0,0,3
"7026, TAS",0,0,0,0,0,0,0,0,0,0
