postcode,Owned outright,Owned with a mortgage,Being purchased under a shared equity scheme,Rented,Being occupied rent-free,Being occupied under a life tenure scheme,Other tenure type,Not stated,Not applicable,Total
"4411, QLD",34,20,0,14,19,0,3,13,31,138
"4412, QLD",21,24,0,12,15,0,0,6,13,92
"4413, QLD",747,654,0,779,61,3,19,307,418,2989
"4415, QLD",218,130,0,206,17,0,3,90,215,880
"4416, QLD",50,32,0,37,23,0,3,22,71,239
"4417, QLD",92,61,0,55,23,0,6,13,84,338
"4418, QLD",16,5,0,8,13,0,0,3,9,53
"4419, QLD",119,32,0,81,40,0,6,33,82,396
"4420, QLD",184,86,0,72,46,0,3,37,129,564
"4421, QLD",384,177,0,176,28,0,13,261,165,1206
"4422, QLD",74,31,0,27,30,0,0,15,73,251
"4423, QLD",21,19,0,8,11,0,0,3,37,103
"4424, QLD",41,15,0,7,14,0,4,10,30,118
"4425, QLD",34,18,0,15,14,0,0,9,38,122
"4426, QLD",35,9,0,0,3,0,0,0,24,79
"4427, QLD",49,28,0,19,17,0,0,9,53,171
"4428, QLD",112,67,0,29,20,0,0,26,68,318
"4454, QLD",100,54,0,52,30,0,9,32,110,375
"4455, QLD",781,864,0,910,93,3,21,337,608,3619
"4461, QLD",10,9,0,4,4,0,0,3,6,33
"4462, QLD",26,12,0,5,0,0,0,0,19,61
"4465, QLD",204,115,0,80,20,0,5,31,181,636
"4467, QLD",30,18,0,7,7,0,12,12,27,115
"4468, QLD",47,24,0,17,13,0,4,5,37,140
"4470, QLD",422,377,0,333,35,3,12,108,268,1562
"4472, QLD",246,122,0,115,29,0,0,32,107,654
"4474, QLD",19,3,0,3,4,0,3,0,0,39
"4475, QLD",0,0,0,0,0,0,0,0,0,0
"4477, QLD",85,32,0,18,21,0,3,25,60,244
"4478, QLD",76,37,0,42,14,0,5,15,29,218
"4479, QLD",0,0,0,0,0,0,0,0,8,7
"4480, QLD",88,69,0,71,18,0,11,15,37,312
"4481, QLD",15,11,0,9,9,0,0,0,21,65
"4482, QLD",7,4,0,24,5,0,0,6,26,71
"4486, QLD",86,54,0,44,38,0,3,41,81,356
"4487, QLD",305,294,0,308,65,0,15,82,243,1322
"4488, QLD",46,21,0,13,8,5,0,14,24,142
"4489, QLD",15,6,0,11,0,0,0,3,3,49
"4490, QLD",249,97,3,144,29,0,5,61,68,657
"4491, QLD",20,12,0,8,0,0,0,4,10,45
"4492, QLD",31,26,7,21,15,0,10,13,7,123
"4493, QLD",4,0,0,0,0,0,0,0,0,10
"4494, QLD",23,7,0,11,15,0,3,4,33,89
"4496, QLD",33,15,0,18,25,0,0,9,13,113
"4497, QLD",52,14,0,16,20,0,3,9,37,160
"4498, QLD",9,18,0,12,24,0,4,10,31,109
"4500, QLD",3161,6134,7,2627,32,7,34,485,595,13087
"4501, QLD",393,679,3,402,11,0,6,92,91,1680
"4502, QLD",724,1397,3,498,13,0,10,127,152,2918
"4503, QLD",2593,5427,14,3427,34,10,29,601,681,12823
"4504, QLD",1030,3030,0,1216,22,5,14,236,277,5816
"4505, QLD",2366,2836,9,1060,35,31,20,340,370,7061
"4506, QLD",1425,2400,13,2337,23,6,20,392,343,6957
"4507, QLD",3090,1363,3,1152,32,5,11,341,819,6842
"4508, QLD",1500,2095,12,2020,23,11,18,459,387,6527
"4509, QLD",1177,3657,4,2970,17,0,10,400,474,8712
"4510, QLD",3488,4897,35,4770,67,15,34,1012,1105,15430
"4511, QLD",1093,1026,5,715,7,5,7,214,215,3289
"4512, QLD",341,519,0,126,15,0,4,94,71,1164
"4514, QLD",723,929,4,356,40,0,5,228,113,2395
"4515, QLD",539,465,0,323,22,6,5,127,180,1659
"4516, QLD",343,645,4,113,4,4,5,84,53,1252
"4517, QLD",101,112,0,31,3,0,0,37,17,293
"4518, QLD",625,750,7,271,21,0,4,115,84,1874
"4519, QLD",828,1088,0,585,33,6,4,143,166,2854
"4520, QLD",1520,2094,0,293,38,4,7,232,225,4416
"4521, QLD",495,792,0,159,18,3,7,149,137,1779
"4550, QLD",450,603,0,278,14,0,3,91,90,1529
"4551, QLD",5512,5572,10,3601,78,27,49,663,1574,17084
"4552, QLD",1681,901,3,517,55,13,24,172,441,3816
"4553, QLD",561,962,3,265,19,4,12,103,113,2030
"4554, QLD",203,294,5,83,13,0,3,45,37,685
"4555, QLD",755,994,0,355,16,9,5,99,134,2374
"4556, QLD",3787,5031,11,2334,66,162,72,556,836,12866
"4557, QLD",1244,1746,4,1228,18,0,11,213,360,4829
"4558, QLD",1179,1061,4,851,26,53,13,219,288,3700
"4559, QLD",693,855,0,264,18,4,8,106,131,2084
"4560, QLD",3475,4045,21,1830,69,32,47,615,717,10843
"4561, QLD",765,1061,3,327,13,3,6,119,164,2463
"4562, QLD",1013,1190,4,367,25,0,20,185,236,3036
"4563, QLD",1281,1108,0,437,39,10,10,170,298,3353
"4564, QLD",874,1018,5,574,8,9,10,126,315,2949
"4565, QLD",1824,1651,7,1040,42,3,20,322,616,5524
"4566, QLD",965,605,7,445,16,34,17,104,385,2572
"4567, QLD",1305,1020,4,651,16,5,14,170,930,4123
"4568, QLD",498,539,0,182,13,4,10,79,102,1418
"4569, QLD",208,271,0,101,6,0,0,51,45,682
"4570, QLD",5698,5108,9,3173,173,18,74,1223,1477,16962
"4571, QLD",135,105,0,46,0,0,6,41,37,372
"4572, QLD",225,224,0,112,4,0,0,38,91,703
"4573, QLD",2221,2837,11,1900,56,12,15,381,1181,8614
"4574, QLD",211,161,0,94,11,0,10,47,79,611
"4575, QLD",2236,2283,10,1805,42,5,17,340,655,7403
"4580, QLD",925,387,6,450,11,3,12,155,358,2301
"4581, QLD",211,71,0,131,15,0,6,40,270,736
"4600, QLD",168,108,0,51,10,0,5,34,82,458
"4601, QLD",186,108,0,91,22,0,6,42,95,546
"4605, QLD",511,339,0,579,42,4,4,114,194,1785
"4606, QLD",376,254,0,193,9,0,0,67,106,1014
"4608, QLD",148,97,0,59,10,0,0,34,57,415
"4610, QLD",1906,1543,11,1319,76,15,34,338,617,5850
"4611, QLD",15,21,0,0,4,0,0,4,8,51
"4612, QLD",49,30,0,13,4,0,0,10,14,127
"4613, QLD",180,70,0,50,17,0,0,36,72,428
"4614, QLD",217,110,0,97,9,0,0,61,70,564
"4615, QLD",1118,791,0,521,42,3,20,243,384,3111
"4620, QLD",98,40,0,8,5,0,0,20,24,196
"4621, QLD",368,172,0,92,21,0,5,63,162,891
"4625, QLD",370,258,0,237,37,4,3,112,170,1191
"4626, QLD",303,175,0,185,20,0,5,85,117,891
"4627, QLD",113,60,0,53,18,0,0,47,90,380
"4630, QLD",419,210,0,182,39,9,10,122,260,1250
"4650, QLD",4940,3591,7,2523,109,23,44,956,1338,13531
"4655, QLD",8235,5471,29,4662,127,113,90,1331,2106,22149
"4659, QLD",913,450,0,331,21,3,5,219,325,2261
"4660, QLD",1315,716,3,478,47,0,21,248,733,3556
"4662, QLD",107,72,0,49,4,0,0,36,30,303
"4670, QLD",9832,8376,21,6367,200,130,126,1832,2945,29826
"4671, QLD",951,719,4,353,54,0,11,267,371,2740
"4673, QLD",113,78,0,31,11,0,0,9,34,277
"4674, QLD",292,165,0,66,16,0,6,62,154,760
"4676, QLD",33,15,0,6,4,0,4,8,25,96
"4677, QLD",464,468,0,239,29,0,10,122,501,1828
"4678, QLD",159,131,0,42,6,0,0,27,186,547
"4680, QLD",3760,6958,13,4916,133,6,53,1087,2637,19569
"4694, QLD",17,16,0,33,0,0,0,8,11,85
"4695, QLD",152,149,0,60,18,3,4,48,49,476
"4697, QLD",20,22,0,11,3,0,0,0,8,62
"4699, QLD",60,56,0,17,9,0,0,15,32,194
"4700, QLD",1670,1871,3,1448,65,8,22,474,825,6384
"4701, QLD",4293,5300,3,3312,115,8,42,919,1426,15419
"4702, QLD",2861,3195,5,2301,295,19,126,847,1657,11303
"4703, QLD",2325,2648,3,1539,69,15,31,493,1055,8172
"4704, QLD",21,25,0,5,0,0,0,5,4,58
"4705, QLD",45,14,0,25,24,4,4,20,39,174
"4706, QLD",18,9,0,3,0,0,4,6,20,58
"4707, QLD",51,24,0,17,11,0,0,9,71,182
"4709, QLD",0,0,0,257,23,0,0,36,165,485
"4710, QLD",548,464,0,534,14,4,8,119,416,2108
"4711, QLD",194,314,0,25,3,0,0,31,34,606
"4712, QLD",41,13,0,26,8,0,0,9,40,144
"4713, QLD",0,0,0,201,5,0,0,15,18,241
"4714, QLD",538,289,0,264,15,0,3,120,204,1438
"4715, QLD",681,791,0,637,60,4,5,185,274,2634
"4716, QLD",132,103,0,56,11,6,0,33,41,379
"4717, QLD",153,288,0,886,49,0,4,178,587,2144
"4718, QLD",220,164,0,258,60,0,13,85,319,1126
"4719, QLD",149,67,0,96,34,0,5,43,119,516
"4720, QLD",627,1603,0,1349,78,3,21,478,591,4752
"4721, QLD",348,289,0,314,75,3,21,167,281,1497
"4722, QLD",165,100,0,61,48,0,5,43,80,495
"4723, QLD",112,144,0,119,29,0,4,73,113,590
"4724, QLD",102,34,0,36,27,0,7,11,24,245
"4725, QLD",243,131,0,130,28,0,9,53,79,669
"4726, QLD",76,26,0,35,10,0,6,13,69,236
"4727, QLD",29,34,0,9,11,0,0,8,62,158
"4728, QLD",27,12,0,12,9,0,7,7,13,88
"4730, QLD",337,297,5,351,63,4,8,114,279,1462
"4731, QLD",43,7,0,18,8,0,3,10,41,133
"4732, QLD",17,15,0,10,0,0,0,9,20,73
"4733, QLD",30,15,0,0,10,0,3,7,22,87
"4735, QLD",150,75,0,82,23,0,3,40,102,480
"4736, QLD",10,4,0,12,0,0,4,3,22,65
"4737, QLD",882,999,0,588,38,0,15,288,414,3227
"4738, QLD",158,148,0,45,22,0,3,42,101,521
"4739, QLD",66,29,0,21,11,0,0,3,45,188
"4740, QLD",6921,9474,15,6222,224,168,94,1549,2935,27612
"4741, QLD",935,875,5,317,56,7,20,262,515,2997
"4742, QLD",73,67,0,102,33,0,8,53,147,478
"4743, QLD",8,7,0,135,7,0,0,13,262,426
"4744, QLD",205,312,0,1542,63,4,8,237,704,3081
"4745, QLD",132,95,0,510,15,0,5,130,459,1345
"4746, QLD",22,9,0,414,24,0,3,27,327,815
"4750, QLD",369,797,5,533,5,0,4,88,238,2037
"4751, QLD",464,666,0,273,20,0,8,90,130,1650
"4753, QLD",284,723,0,273,11,0,3,86,110,1489
"4754, QLD",201,276,0,165,21,0,4,70,104,845
"4756, QLD",99,70,0,35,9,0,3,18,55,298
"4757, QLD",59,36,0,18,3,0,4,14,69,200
"4798, QLD",122,57,0,44,18,0,5,26,56,333
"4799, QLD",145,122,0,45,10,0,0,29,58,416
"4800, QLD",1053,1182,5,582,61,7,17,303,467,3668
"4801, QLD",0,0,0,0,0,0,0,0,0,0
"4802, QLD",438,893,0,685,15,0,6,249,357,2645
"4803, QLD",8,0,0,13,0,0,0,4,44,74
"4804, QLD",283,155,0,140,32,0,6,96,275,977
"4805, QLD",1167,931,0,1059,64,7,20,407,464,4115
"4806, QLD",630,368,5,281,46,7,3,99,210,1648
"4807, QLD",1542,1117,3,777,85,4,19,263,493,4307
"4808, QLD",175,126,0,99,8,0,3,24,53,485
"4809, QLD",142,127,0,67,19,0,7,32,162,561
"4810, QLD",1393,1553,3,1044,29,27,36,384,470,4942
"4811, QLD",1025,1576,0,1013,22,4,9,274,348,4272
"4812, QLD",1505,1939,4,1206,34,0,14,270,567,5543
"4814, QLD",3482,4974,8,4539,71,15,31,821,1194,15138
"4815, QLD",1385,2720,7,2169,32,139,39,537,669,7700
"4816, QLD",1039,870,5,715,83,7,32,218,694,3662
"4817, QLD",2141,3996,5,2915,32,7,18,572,738,10425
"4818, QLD",1435,4205,7,2972,50,5,17,645,879,10216
"4819, QLD",340,231,0,274,17,0,3,95,313,1284
"4820, QLD",1289,1095,0,893,129,8,33,428,545,4424
"4821, QLD",127,67,0,99,18,0,3,53,126,495
"4822, QLD",99,70,0,76,31,3,10,30,94,397
"4823, QLD",111,42,0,62,40,0,3,28,125,410
"4824, QLD",175,141,0,277,65,0,13,135,210,1019
"4828, QLD",10,3,0,20,5,0,0,21,6,64
"4829, QLD",36,7,0,59,22,0,3,53,16,201
"4830, QLD",8,0,0,229,13,0,6,35,31,325
"4849, QLD",210,83,0,127,3,0,0,38,130,599
"4850, QLD",2009,952,6,725,106,8,28,355,732,4910
"4852, QLD",465,375,4,318,13,0,6,159,284,1610
"4854, QLD",710,556,0,428,45,4,5,159,208,2113
"4855, QLD",135,73,0,48,5,0,6,40,37,340
"4856, QLD",121,68,0,42,8,0,0,27,46,316
"4858, QLD",222,167,0,91,11,0,6,40,49,575
"4859, QLD",73,59,0,35,4,0,4,16,16,217
"4860, QLD",1422,887,3,953,48,18,16,338,359,4050
"4861, QLD",239,141,0,134,20,3,0,47,100,679
"4865, QLD",771,1134,4,556,31,10,13,189,159,2864
"4868, QLD",1782,2552,4,1664,41,3,14,441,477,6978
"4869, QLD",1078,2421,6,1871,25,3,17,458,437,6320
"4870, QLD",4468,6265,21,3937,89,34,56,1337,1273,17488
"4871, QLD",1298,767,0,850,101,12,29,440,546,4035
"4872, QLD",618,330,0,245,66,3,13,177,325,1772
"4873, QLD",765,702,0,495,48,3,14,261,370,2656
"4874, QLD",78,279,0,606,38,4,6,85,137,1228
"4875, QLD",103,28,0,1318,88,0,19,268,180,2005
"4876, QLD",6,3,0,523,23,0,3,32,48,639
"4877, QLD",346,364,0,295,11,0,5,143,205,1368
"4878, QLD",1058,1630,5,953,24,0,17,344,373,4401
"4879, QLD",1550,2348,3,1492,33,3,24,376,763,6593
"4880, QLD",1611,1112,7,1026,102,4,12,448,394,4720
"4881, QLD",582,605,3,276,43,4,9,194,205,1923
"4882, QLD",453,317,0,155,15,0,8,68,97,1109
"4883, QLD",1112,725,0,790,36,5,18,198,312,3198
"4884, QLD",334,192,0,135,9,0,3,34,199,922
"4885, QLD",645,432,0,219,25,4,15,92,231,1666
"4886, QLD",168,84,0,65,8,0,4,31,61,418
"4887, QLD",348,203,0,121,27,0,8,82,115,909
"4888, QLD",452,283,5,220,26,4,6,206,169,1374
"4890, QLD",52,38,0,210,28,4,10,38,31,406
"4891, QLD",70,31,0,45,10,0,0,13,66,231
"4892, QLD",48,12,0,979,64,0,18,106,237,1476
"4895, QLD",364,240,3,544,54,0,19,219,187,1633
"5000, SA",119,102,0,124,0,4,0,24,58,435
"5005, SA",0,0,0,0,0,0,0,0,0,0
"5006, SA",331,193,0,168,7,4,0,72,102,879
"5007, SA",373,380,0,357,13,7,5,77,151,1352
"5008, SA",1330,1181,0,942,38,3,14,255,299,4065
"5009, SA",534,512,0,329,10,0,5,92,124,1607
"5010, SA",299,541,0,392,7,4,0,67,80,1392
"5011, SA",996,1138,0,612,22,4,14,138,262,3188
"5012, SA",636,808,3,718,21,15,17,121,192,2531
"5013, SA",910,1160,4,644,28,4,14,200,254,3213
"5014, SA",1235,1485,0,768,31,12,14,205,289,4039
"5015, SA",441,672,0,333,11,0,6,60,145,1672
"5016, SA",998,1259,0,518,24,12,17,93,194,3115
"5017, SA",436,515,0,355,13,4,5,84,108,1515
"5018, SA",703,694,0,182,10,0,8,43,109,1746
"5019, SA",838,912,0,430,10,4,8,82,207,2500
"5020, SA",416,281,0,57,0,0,0,37,65,866
"5021, SA",792,386,0,116,8,0,3,47,149,1492
"5022, SA",1614,1267,0,511,20,5,9,119,335,3887
"5023, SA",1804,1341,3,1076,39,9,10,237,389,4906
"5024, SA",2056,1185,0,477,25,5,9,153,307,4214
"5025, SA",1308,809,3,432,17,14,10,108,241,2944
"5031, SA",899,775,5,779,34,9,8,133,266,2907
"5032, SA",1471,1208,3,608,26,16,11,136,290,3769
"5033, SA",718,729,0,579,24,5,4,141,196,2397
"5034, SA",1077,939,4,336,21,3,15,107,216,2714
"5035, SA",466,472,0,230,20,0,5,36,110,1339
"5037, SA",989,987,3,621,29,13,15,159,232,3040
"5038, SA",1356,1403,3,870,25,5,15,166,333,4170
"5039, SA",778,985,6,557,20,0,12,110,193,2665
"5040, SA",375,268,0,83,5,0,0,26,38,799
"5041, SA",1498,1601,7,439,23,5,4,141,244,3976
"5042, SA",1114,927,7,602,31,109,22,129,211,3145
"5043, SA",1580,1400,4,1096,30,17,7,222,328,4690
"5044, SA",1183,983,0,387,13,18,9,108,215,2923
"5045, SA",1157,1077,0,413,12,0,6,124,277,3073
"5046, SA",873,749,0,449,10,8,8,103,171,2363
"5047, SA",790,800,0,567,13,7,7,146,177,2507
"5048, SA",1543,1465,8,641,24,13,12,144,351,4209
"5049, SA",1373,1372,0,422,15,9,8,133,249,3585
"5050, SA",864,791,0,166,5,41,3,95,133,2106
"5051, SA",1766,2438,0,367,20,0,8,152,352,5109
"5052, SA",898,1028,0,180,7,46,15,78,181,2428
"5061, SA",1218,910,0,277,10,0,10,106,245,2784
"5062, SA",1708,1622,0,389,31,6,12,150,318,4237
"5063, SA",1072,986,0,472,21,9,7,109,207,2888
"5064, SA",1256,1015,0,262,21,7,13,84,231,2887
"5065, SA",1220,780,3,234,18,7,3,62,204,2531
"5066, SA",1665,1423,0,299,27,5,12,120,336,3884
"5067, SA",754,560,0,392,31,0,5,83,212,2040
"5068, SA",1226,956,0,397,19,11,5,79,267,2968
"5069, SA",941,779,0,316,24,6,11,68,193,2335
"5070, SA",1554,1045,7,658,28,133,17,186,352,3980
"5072, SA",1602,1322,4,639,31,11,14,151,310,4084
"5073, SA",2078,1444,3,837,38,4,15,164,351,4928
"5074, SA",1442,986,4,723,37,21,21,151,287,3669
"5075, SA",1481,1179,3,542,31,15,8,124,237,3611
"5076, SA",1315,1196,0,271,16,4,9,66,212,3093
"5081, SA",1123,763,0,300,16,8,8,101,218,2537
"5082, SA",1543,1607,0,715,36,4,6,181,384,4478
"5083, SA",709,819,3,413,16,6,6,72,195,2249
"5084, SA",654,619,0,698,23,3,15,159,194,2370
"5085, SA",1243,2007,9,1623,22,25,14,304,407,5654
"5086, SA",1349,1907,4,1406,35,23,12,231,377,5330
"5087, SA",1117,1120,0,920,26,4,11,184,278,3666
"5088, SA",336,374,0,311,8,0,5,63,96,1189
"5089, SA",963,1010,0,239,12,0,6,83,170,2489
"5090, SA",914,916,3,410,15,112,29,114,188,2701
"5091, SA",1060,1275,0,265,11,6,7,145,162,2917
"5092, SA",2161,2616,6,959,30,3,17,219,380,6395
"5093, SA",1163,1311,4,555,13,3,6,124,210,3384
"5094, SA",130,86,3,68,4,0,0,10,17,318
"5095, SA",1351,2308,9,1294,24,31,19,233,322,5603
"5096, SA",1525,2051,3,751,24,4,17,212,305,4886
"5097, SA",1690,2142,9,604,22,76,17,155,308,5018
"5098, SA",1476,1769,5,794,19,55,19,212,295,4645
"5106, SA",0,0,0,0,0,0,0,6,7,19
"5107, SA",1404,2389,9,1217,36,6,15,281,288,5642
"5108, SA",2984,5135,28,2945,68,25,41,725,716,12658
"5109, SA",2274,3123,7,1271,26,26,17,363,470,7577
"5110, SA",691,1299,6,638,18,0,20,194,151,3028
"5111, SA",0,0,0,0,0,0,0,0,0,0
"5112, SA",1431,2073,12,1143,34,11,16,313,340,5375
"5113, SA",1120,1687,13,1734,18,3,20,440,416,5455
"5114, SA",2014,5259,7,3207,29,5,32,617,702,11868
"5115, SA",350,1400,0,1299,13,0,9,215,239,3516
"5116, SA",928,1265,3,873,10,46,18,159,235,3537
"5117, SA",222,531,0,41,4,0,4,44,51,897
"5118, SA",1898,2731,5,991,40,18,22,328,459,6492
"5120, SA",229,250,0,69,0,0,0,46,52,651
"5121, SA",279,230,0,78,0,0,3,31,65,693
"5125, SA",1786,3197,12,1224,17,28,18,204,329,6811
"5126, SA",861,1360,4,326,10,0,5,97,181,2838
"5127, SA",936,1215,0,394,7,7,4,81,137,2790
"5131, SA",159,153,0,10,0,0,0,18,13,356
"5132, SA",70,56,0,12,4,0,0,6,12,163
"5133, SA",55,57,0,7,0,0,0,11,10,140
"5134, SA",75,43,3,18,0,0,0,14,17,179
"5136, SA",71,63,0,24,8,0,0,12,16,188
"5137, SA",93,73,0,25,7,0,0,9,18,213
"5138, SA",52,38,0,10,0,0,4,0,22,136
"5139, SA",39,37,0,7,4,0,0,5,15,102
"5140, SA",48,96,0,4,0,0,0,4,17,168
"5141, SA",101,101,0,16,0,0,4,9,15,252
"5142, SA",81,75,0,24,0,0,0,12,18,212
"5144, SA",74,55,0,16,6,0,0,4,17,172
"5150, SA",9,5,0,3,0,0,0,3,4,23
"5151, SA",65,50,0,11,4,0,0,7,6,140
"5152, SA",905,992,0,173,22,13,16,85,193,2402
"5153, SA",855,1111,0,185,20,5,6,109,182,2473
"5154, SA",515,542,0,65,4,0,3,39,93,1257
"5155, SA",509,723,0,151,14,4,0,63,104,1569
"5156, SA",110,203,0,18,0,0,0,3,38,372
"5157, SA",418,479,0,64,19,0,7,57,93,1131
"5158, SA",2720,4513,10,1108,35,7,24,275,489,9176
"5159, SA",3815,5693,8,1347,43,15,33,354,717,12038
"5160, SA",0,0,0,0,0,0,0,0,0,4
"5161, SA",1145,1700,4,640,17,3,19,132,208,3863
"5162, SA",3296,5543,11,2435,34,22,34,510,663,12537
"5163, SA",1313,2245,5,1177,18,9,14,254,336,5374
"5164, SA",431,570,0,530,8,8,9,139,132,1820
"5165, SA",551,479,0,617,9,0,10,156,183,2016
"5166, SA",254,267,0,201,5,0,0,49,60,835
"5167, SA",667,770,0,400,11,6,4,125,189,2176
"5168, SA",391,842,0,529,5,7,3,112,112,2007
"5169, SA",1304,2574,4,1586,14,6,9,323,458,6281
"5170, SA",140,191,0,87,4,0,5,26,78,529
"5171, SA",880,859,0,285,18,19,8,120,176,2358
"5172, SA",580,604,0,177,13,3,3,79,132,1590
"5173, SA",983,1907,5,1196,20,6,10,345,996,5478
"5174, SA",269,545,0,209,3,0,0,86,284,1394
"5201, SA",235,371,0,82,16,0,0,36,68,801
"5202, SA",96,162,0,39,7,0,0,22,71,406
"5203, SA",188,161,0,84,8,14,3,38,110,601
"5204, SA",580,343,0,185,11,3,6,76,1251,2457
"5210, SA",183,309,0,76,5,0,0,47,48,661
"5211, SA",2837,1539,4,1150,55,41,30,340,2201,8188
"5212, SA",385,202,0,141,7,54,15,46,508,1359
"5213, SA",197,158,0,99,3,0,0,14,710,1187
"5214, SA",1562,898,0,673,26,64,22,201,2050,5507
"5220, SA",15,19,0,15,0,0,0,7,12,63
"5221, SA",64,28,0,17,8,0,0,17,131,259
"5222, SA",123,72,0,46,13,0,0,32,338,626
"5223, SA",538,432,0,298,40,0,7,130,550,1999
"5231, SA",152,222,0,30,5,0,6,17,31,464
"5232, SA",74,66,0,0,0,0,0,9,9,163
"5233, SA",208,221,0,48,3,0,3,23,36,551
"5234, SA",160,218,0,54,8,3,0,24,33,505
"5235, SA",374,401,0,111,15,0,4,63,100,1081
"5236, SA",45,58,0,8,3,0,0,13,16,143
"5237, SA",58,56,0,12,0,0,0,15,13,157
"5238, SA",758,468,3,348,24,9,14,137,1151,2910
"5240, SA",81,70,0,22,0,0,0,9,20,205
"5241, SA",273,422,0,142,6,5,0,43,39,930
"5242, SA",205,252,0,77,4,0,5,38,58,632
"5243, SA",116,128,0,45,0,0,0,26,29,350
"5244, SA",487,654,3,179,13,0,14,65,115,1530
"5245, SA",416,389,0,98,8,3,4,77,98,1099
"5250, SA",382,627,0,160,3,0,0,54,74,1299
"5251, SA",1322,2019,5,1444,34,66,28,272,338,5516
"5252, SA",493,1273,4,465,14,4,12,132,133,2533
"5253, SA",1985,1952,3,1882,51,75,36,415,855,7251
"5254, SA",311,409,0,84,17,0,7,60,202,1085
"5255, SA",1229,1386,3,610,40,16,16,209,302,3808
"5256, SA",247,219,0,74,7,4,0,44,250,846
"5259, SA",165,114,0,77,15,4,3,34,248,664
"5260, SA",294,253,0,127,10,0,0,43,109,837
"5261, SA",62,37,0,19,8,0,6,11,52,187
"5262, SA",56,58,0,25,11,0,4,11,43,203
"5263, SA",16,8,0,21,0,0,0,6,29,81
"5264, SA",201,132,0,103,21,0,5,40,160,663
"5265, SA",69,41,0,27,12,0,4,15,59,235
"5266, SA",91,38,0,54,15,0,6,19,82,315
"5267, SA",276,227,0,118,52,0,14,54,128,871
"5268, SA",452,443,0,278,29,28,5,111,189,1544
"5269, SA",48,27,3,12,3,0,0,13,13,117
"5270, SA",91,85,0,24,12,3,0,7,34,259
"5271, SA",985,923,0,626,50,3,18,146,404,3152
"5272, SA",149,66,0,57,30,0,3,16,91,413
"5273, SA",26,6,0,6,7,0,0,0,23,63
"5275, SA",432,249,0,178,46,6,8,61,617,1598
"5276, SA",212,115,0,112,9,0,5,31,726,1209
"5277, SA",417,374,4,210,29,3,8,66,175,1293
"5278, SA",86,71,0,28,3,3,0,10,34,241
"5279, SA",84,75,0,25,7,0,4,18,34,249
"5280, SA",1171,928,0,517,52,10,10,184,676,3541
"5290, SA",2600,3074,4,1714,35,103,24,441,850,8857
"5291, SA",1151,1326,0,317,70,8,20,184,756,3837
"5301, SA",115,47,0,26,23,0,4,14,118,337
"5302, SA",137,86,0,55,23,0,0,24,89,414
"5303, SA",35,14,0,6,5,0,0,8,29,101
"5304, SA",138,80,0,46,15,0,4,28,77,385
"5306, SA",18,7,0,9,0,0,0,0,3,36
"5307, SA",103,65,0,39,3,3,5,20,54,284
"5308, SA",27,9,0,6,9,0,0,8,26,88
"5309, SA",24,13,0,6,4,0,0,11,28,91
"5310, SA",15,12,0,4,0,0,0,0,24,52
"5311, SA",71,35,0,25,13,0,0,8,62,217
"5320, SA",138,65,0,43,11,0,0,17,538,810
"5321, SA",67,56,0,24,0,0,4,12,92,248
"5322, SA",186,112,0,56,12,0,0,37,61,462
"5330, SA",495,342,0,275,23,6,6,80,194,1423
"5331, SA",59,44,0,11,0,0,0,10,29,153
"5332, SA",74,47,4,25,6,0,0,19,33,196
"5333, SA",796,740,0,436,13,6,10,100,239,2340
"5340, SA",192,157,0,87,12,0,5,44,96,595
"5341, SA",930,923,3,635,33,5,11,209,323,3075
"5342, SA",154,202,0,47,11,0,0,19,57,491
"5343, SA",557,480,0,516,14,3,7,123,186,1895
"5344, SA",122,150,0,61,5,0,0,34,38,421
"5345, SA",478,407,3,277,24,3,11,118,158,1486
"5346, SA",59,47,0,23,6,0,0,7,26,159
"5350, SA",39,95,0,10,3,0,0,15,6,167
"5351, SA",640,1028,0,228,14,5,4,119,150,2198
"5352, SA",773,652,0,353,27,20,7,102,197,2131
"5353, SA",543,550,0,195,27,5,10,77,393,1804
"5354, SA",89,23,0,16,8,0,0,19,277,442
"5355, SA",1007,1063,0,485,32,32,14,103,214,2959
"5356, SA",108,127,0,38,7,0,0,14,92,389
"5357, SA",82,49,0,37,4,4,4,26,277,482
"5360, SA",134,201,0,41,0,0,0,19,27,423
"5371, SA",129,213,0,25,3,0,4,25,24,434
"5372, SA",151,457,0,100,6,0,0,44,39,801
"5373, SA",509,556,0,212,12,3,7,58,113,1484
"5374, SA",282,179,0,92,13,4,3,36,129,733
"5381, SA",96,39,0,15,5,0,0,14,31,198
"5400, SA",69,167,0,23,0,0,0,18,23,305
"5401, SA",84,137,0,45,12,3,4,23,31,337
"5410, SA",44,47,0,5,0,0,0,13,17,129
"5411, SA",43,48,0,17,0,0,0,10,8,127
"5412, SA",226,135,0,79,7,3,7,31,59,544
"5413, SA",158,90,0,50,10,0,0,29,73,413
"5414, SA",21,16,0,12,4,0,0,10,13,73
"5415, SA",42,25,0,17,4,0,0,5,31,127
"5416, SA",30,38,0,18,5,0,0,7,20,114
"5417, SA",227,167,0,109,22,0,3,51,136,720
"5418, SA",25,6,0,12,0,0,0,4,17,70
"5419, SA",51,18,0,20,10,0,0,4,22,113
"5420, SA",12,7,0,10,0,0,0,7,6,45
"5421, SA",28,9,0,5,5,0,0,11,27,89
